Input;Output
['temperatureCelsius | 80_degrees', 'temperatureCelsius | mid-_to_upper_70s', 'temperatureCelsius | near-average', 'weatherIntensity | plenty', 'weatherType | sunshine'];— Another pleasant day is ahead with plenty of sunshine and near-average temperatures in the mid- to upper 70s to near 80 degrees.
['temperatureCelsius | mid-to-upper_70s', 'weatherType | sunshine', 'windAmount | Light'];Light winds, sunshine, and temps in mid-to-upper 70s
['cloudAmount | Some_clouds', 'weatherOccurringChance | not_expected', 'weatherType | rain'];Some clouds will be mixed in at times, but otherwise with high pressure still in control, rain is not expected.
['timePoint | tomorrow', 'windAmount | light', 'windDirection | south'];Winds will be light, generally shifting south by tomorrow, promoting a warming trend.
['minimumTemperature | near_60_degrees', 'minimumTemperature | upper_50s', 'temperatureHotCold | chilly', 'timePoint | Saturday_morning', 'timePoint | Tonight', 'timePoint | recent_nights'];Tonight won’t be as chilly as recent nights with lows by Saturday morning in the upper 50s to near 60 degrees.
['windAmount | light', 'windSpeedBft | 5_knots'];Expect seas of 3 to 4 feet paired with light winds around 5 knots.
['cloudAmount | clouds', 'cloudChange | increasing', 'temperatureHotCold | Warm', 'temperatureHotCold | cold', 'timePoint | overnight', 'timePoint | throughout_tomorrow', 'weatherType | dry', 'weatherType | showers'];Warm, dry weather will stick around throughout tomorrow, but increasing clouds will lead to overnight showers as the next cold front moves in.
['locationArea | south_of_the_area', 'timePoint | Sunday', 'timePoint | morning', 'weatherChange | clearing', 'weatherIntensity | few', 'weatherType | showers'];This will sweep south of the area on Sunday, leading to a few morning showers before clearing.
['timePoint | begin_the_new_work_week', 'weatherType | dry', 'weatherType | rain', 'weatherType | sunny'];Overall coverage of rain should be low with this system, and sunny, dry weather will resume to begin the new work week.
['locationArea | northeast_of_the_Leeward_Islands', 'weatherType | Sebastien'];In the tropics, Tropical Storm Sebastien is located over open water northeast of the Leeward Islands.
['locationArea | United_States'];It will stay out to sea and pose no threats to land, and will stay far from the United States.
['locationArea | into_the_Central_Atlantic'];The latest forecast track does not show any significant strengthening as it moves into the Central Atlantic.
['timePoint | November_30', 'weatherType | hurricane'];November 30 marks the end of Atlantic hurricane season.
['timePoint | by_the_weekend', 'timePoint | early_Friday', 'weatherChange | weakening', 'weatherType | hurricane'];Sebastien could still become a hurricane early Friday before weakening by the weekend.
['timePoint | November_30', 'weatherType | hurricane'];The hurricane season runs through November 30.
['cloudAmount | cloud', 'weatherType | sunshine'];The weather is set to be a mixed bag today, with sunshine and cloud throughout the day.
['locationArea | Sheffield', 'temperatureChange | rise', 'temperatureHotCold | warm', 'timePoint | throughout_the_day'];However, Sheffield will be warm throughout the day as temperatures rise.
['locationArea | Sheffield', 'timePoint | this_morning'];What will the weather be like this morning in Sheffield?
['cloudChange | becoming_cloudier', 'timePoint | This_morning', 'timePoint | after_11am', 'timePoint | throughout_the_morning', 'weatherIntensity | bright', 'weatherType | sunshine'];This morning will see bright sunshine throughout the morning, becoming cloudier after 11am.
['temperatureCelsius | 16C', 'timePoint | 12pm'];The temperature will reach 16C by 12pm.
['locationArea | Sheffield', 'timePoint | this_afternoon'];What will the weather be like this afternoon in Sheffield?
['cloudAmount | cloudy', 'timePoint | Early_afternoon', 'timePoint | from_3pm_onwards', 'weatherIntensity | bright', 'weatherType | sunshine'];Early afternoon will then be cloudy, until bright sunshine returns from 3pm onwards.
['temperatureCelsius | 19C', 'timePoint | 3pm'];The temperature will reach its peak of 19C by 3pm.
['locationArea | Sheffield', 'timePoint | this_evening_and_tonight'];What will the weather be like this evening and tonight in Sheffield?
['timePoint | This_evening', 'timePoint | throughout_the_remainder_of_the_evening', 'weatherChange | turning_clear', 'weatherIntensity | some', 'weatherType | dry', 'weatherType | sunshine'];This evening will see some sunshine, before turning clear but dry throughout the remainder of the evening.
['temperatureCelsius | 11C', 'temperatureCelsius | 11pm', 'temperatureChange | dip'];The temperature will dip to 11C by 11pm.
['temperatureCelsius | 9C.', 'timePoint | Overnight'];Overnight temperature of 9C.
['locationArea | Sheffield', 'timePoint | tomorrow'];What will the weather be like tomorrow in Sheffield?
['cloudAmount | cloud', 'timePoint | Tomorrow', 'timePoint | throughout_the_day', 'weatherIntensity | bright', 'weatherType | sunshine'];Tomorrow will see also see a mixture of bright sunshine and cloud throughout the day.
['maximumTemperature | 17C.'];Maximum temperature of 17C.
['locationArea | Sheffield', 'timePoint | long-term'];What is the long-term forecast for Sheffield?
['locationArea | UK', 'locationArea | much_of_the_UK', 'locationArea | western_areas', 'timePoint | Saturday', 'timePoint | Saturday_25_May_to_Monday_3_June', 'timePoint | later_in_the_day', 'weatherType | dry', 'weatherType | rain'];The Met Office UK outlook for Saturday 25 May to Monday 3 June said: “On Saturday, much of the UK may well start dry, until rain reaches western areas later in the day.
['locationArea | in_some_areas', 'timePoint | Sunday_and_Bank_Holiday_Monday', 'weatherFrequency | at_times', 'weatherFrequency | longer_spells', 'weatherOccurringChance | likely', 'weatherType | Showers', 'weatherType | rain', 'windAmount | stronger'];“Showers or perhaps longer spells of rain are likely on Sunday and Bank Holiday Monday in some areas, along with some stronger winds at times.
['locationArea | most_areas', 'temperatureCelsius | little_below_average', 'timePoint | for_part_of_the_weekend', 'weatherType | dry', 'weatherType | fine'];“However, most areas will see dry and fine weather for part of the weekend. Temperatures are likely to be a little below average for the time of year.”
['cloudAmount | cloud', 'timePoint | today', 'weatherType | rain'];The weather is set to be dull today, with a mixture of cloud and rain.
['locationArea | Leeds', 'timePoint | this_morning'];What will the weather be like this morning in Leeds?
['cloudAmount | cloud', 'timePoint | This_morning', 'weatherIntensity | light', 'weatherType | rain'];This morning will see a mixture of light rain and cloud.
['maximumTemperature | 7C', 'timePoint | 12pm'];The temperature will reach its peak of 7C by 12pm.
['locationArea | Leeds', 'timePoint | this_afternoon'];What will the weather be like this afternoon in Leeds?
['timePoint | 3pm', 'timePoint | Early_afternoon', 'timePoint | from_2pm_onwards', 'weatherIntensity | heavy', 'weatherIntensity | lighter', 'weatherType | overcast', 'weatherType | rain', 'weatherType | rain'];Early afternoon will be overcast, before heavy rain then hits from 2pm onwards, turning to lighter rain by 3pm.
['temperatureCelsius | 7C', 'timePoint | throughout_the_rest_of_the_afternoon'];The temperature will remain at 7C throughout the rest of the afternoon.
['locationArea | Leeds', 'timePoint | this_evening_and_tonight'];What will the weather be like this evening and tonight in Leeds?
['cloudAmount | cloudy', 'timePoint | by_around_4pm', 'timePoint | rest_of_the_evening', 'weatherChange | completely_east_off', 'weatherType | Rain', 'weatherType | dry'];Rain will completely east off by around 4pm, with the rest of the evening set to be cloudy but dry.
['temperatureCelsius | 5C', 'timePoint | by_10pm'];The temperature will dip to 5C by 10pm.
['temperatureCelsius | 1C.', 'timePoint | Overnight'];Overnight temperature of 1C.
['locationArea | Leeds', 'timePoint | tomorrow'];What will the weather be like tomorrow in Leeds?
['timePoint | Tomorrow', 'timePoint | throughout_most_of_the_morning', 'timePoint | throughout_the_rest_of_the_day', 'weatherIntensity | bright', 'weatherIntensity | light', 'weatherIntensity | slightly', 'weatherType | brighter', 'weatherType | rain', 'weatherType | sunshine'];Tomorrow will be slightly brighter, with bright sunshine throughout most of the morning, before light rain throughout the rest of the day.
['maximumTemperature | 7C.'];Maximum temperature of 7C.
['locationArea | Leeds', 'timePoint | long-term'];What is the long-term forecast for Leeds?
['cloudAmount | cloudy', 'timePoint | Monday_11_March_to_Wednesday_20_March', 'timePoint | Monday_and_Tuesday', 'weatherFrequency | spells', 'weatherIntensity | scattered', 'weatherOccurringChance | likely', 'weatherType | brighter', 'weatherType | showers', 'weatherType | wet', 'windAmount | windy'];The Met Office UK outlook for Monday 11 March to Wednesday 20 March said: “Monday and Tuesday will be cloudy, wet and windy at times, but some brighter spells are likely too with scattered showers.
['locationArea | in_the_west', 'locationArea | over_northern_hills', 'locationArea | to_lower_levels', 'temperatureHotCold | cold', 'weatherFrequency | at_times', 'weatherIntensity | heaviest', 'weatherOccurringChance | perhaps', 'weatherType | Rain', 'weatherType | snow'];“Rain will be heaviest in the west and it will be cold enough for snow over northern hills, perhaps even to lower levels here at times.
['timePoint | though_the_rest_of_the_week', 'windAmount | gales', 'windAmount | severe_gales'];“Similar weather will continue though the rest of the week with the potential for gales or severe gales.
['locationArea | in_the_north', 'locationArea | in_the_south', 'temperatureHotCold | around_average', 'temperatureHotCold | rather_cold'];“Temperatures will be around average for the time of year in the south, but it will stay rather cold overall in the north.”
['locationArea | in_northern_areas', 'snowAmount | 3_to_8_inches', 'timePoint | Saturday', 'weatherType | snow'];Anywhere from 3 to 8 inches of snow could fall in northern areas Saturday.
['locationArea | Chicagoland-area', 'locationArea | across_the_region', 'temperatureHotCold | warm', 'weatherType | snowstorm', 'weatherType | sunshine', 'weatherType | wintry'];After a beautiful week of warm temperatures and sunshine, the Chicagoland-area is bracing itself for another blast of wintry weather as a spring snowstorm is expected across the region.
['snowAmount | 1-to-3_inches', 'timePoint | by_the_end_of_the_evening', 'weatherFrequency | brief_periods', 'weatherOccurringChance | possible', 'weatherType | frozen_ice_pellets', 'weatherType | snowfall'];Residents can expect additional snowfall of 1-to-3 inches by the end of the evening, and brief periods of frozen ice pellets are possible.
['weatherIntensity | light', 'weatherType | slushy_snow'];That could lead to some light slushy snow accumulation and slippery road conditions, especially on lesser-traveled roads.
['locationArea | In_northern_areas', 'snowAmount | three_to_eight_inches', 'temperatureChange | plunge', 'timePoint | during_the_day_on_Saturday', 'timePoint | throughout_the_afternoon', 'weatherType | snow'];In northern areas, anywhere from three to eight inches of snow in total could potentially fall during the day on Saturday, as temperatures plunge throughout the afternoon.
['locationArea | Far_south_regions', 'timePoint | throughout_the_day', 'weatherIntensity | very_little,_if_any', 'weatherOccurringChance | likely', 'weatherOccurringChance | likely', 'weatherType | rain', 'weatherType | snow'];Far south regions of the NBC viewing area will likely see very little, if any, snow, and will likely see mostly rain throughout the day.
